Num_Employees,Avg_Support_Time,Customer_Interval,Avg_Wait_Time
6,21.30037206380457,4.150905760734034,8.330399904319759
6,40.61780824849834,7.626889982722404,14.240408158206726
7,45.83954468322233,8.190031363395091,0.991712485540973
3,30.87424932173674,7.712921523642838,32.61110705901548
3,58.77053271686723,9.964198541378481,77.59294836666409
3,49.41524323266816,6.806026174445646,100.98226313659137
10,58.08202158950918,9.85477356530721,0.6895338770534841
8,22.30147293043309,1.4168935158483298,112.01037381745587
6,47.71934806378229,6.365625357438317,67.40442026891154
6,41.567445807798705,9.261439779612854,4.3075445269451516
9,26.545634102312626,7.455427328626814,0.0
2,46.9242281747654,8.93443395129091,70.07031038115088
1,21.287662862669407,6.1507518141018815,171.54622795708292
4,37.63716447480495,9.321488258645068,23.736249985196892
8,31.47937913999651,8.582897701420015,0.15756213296190533
10,20.0027963372884,5.416667903841095,0.052077586837119716
4,27.24598854643233,4.266071138363702,98.19241273368414
5,47.7606618957344,5.362692792427769,86.87217961722563
4,52.63843727200735,1.3226926060098456,200.71718777756263
4,31.48971083017316,2.6959799610087565,152.23267284641634
4,39.02509383599082,8.508716519885718,59.77531381389181
8,46.785532161061504,7.790287181948551,5.589824925034506
9,25.529889278730064,8.564095402449738,0.0
1,57.538127064074,2.2817221261412137,254.3854020772992
9,39.86040033189547,1.1358322868097002,147.71152860486808
9,27.0584206691997,9.255789182061037,0.0
6,43.184575600549536,1.2315210850696752,193.60682073411195
9,34.634234620200644,3.3691420299708406,53.17709881072
1,43.17223091095916,7.701232227770276,199.7699216333811
4,39.13822444414966,4.1070699940935835,70.20484001409612
3,40.653921818967824,5.0271791794790515,148.28867488785576
5,32.46517533063443,1.7004895006518668,166.7300778578304
2,43.818653338507694,3.7591658847843012,171.98678410883778
7,37.006479625520505,8.804200865127282,0.7407224925579072
5,43.17295151614036,7.016730431077844,58.776439451512566
10,25.202109985925357,1.7380162986159164,57.54890498764586
5,45.28529116714266,3.5118408683071958,95.36739936024871
1,46.11661832036708,2.549118177468757,191.75923452857256
5,20.77651936560002,2.870702669621416,52.20827793584849
4,24.635446053907263,2.8911115254247215,137.0902876230919
6,37.98925596718455,8.94477011150253,3.8700741294029095
1,39.75482039530064,6.465244105734922,231.39365914028758
9,21.884386177407997,7.989890088846067,0.0
6,44.017236451924035,3.452967528345199,108.7543873952565
4,56.86937282902717,5.68500228998786,97.34698529697647
1,48.663129569161654,8.666289372321202,177.58217970975116
5,27.81866019594279,3.5541296830366793,83.65372808857565
10,44.11928456143178,2.6661608095678178,116.8910055472831
8,42.18557805147096,5.4909817368401335,34.048788356537244
5,28.83839399073437,1.3194298464974057,176.8446234365005
4,30.54486449477658,8.481054110716679,9.488494306985729
4,57.930204609899704,7.8573241341007,100.96965238911358
3,31.18668857336096,9.79353841466201,7.867186110322005
3,26.85051311453683,4.946986676728641,57.02438078606989
10,48.98796926464703,1.5176225891012192,174.2259956882591
7,28.793278484828882,9.380447322309408,0.3294593929206799
5,59.7492376198153,4.156328409387289,111.87989788032054
9,39.72051303280513,8.074235766321056,0.17869232584060407
8,37.48159904445434,8.003752473404806,0.04701497017127186
10,54.912058373918455,7.485035215018262,0.24726042478108456
5,47.65682267200673,2.0574866028195413,160.91000368591634
7,29.30574897906627,3.1647385772572902,48.46519500981117
1,46.90293840746105,8.351769672392383,161.35328730732544
8,40.66379635361828,6.325489904289299,4.119959797125468
9,49.126492749232895,8.987580391618579,0.0
6,42.6669088712118,6.526743335523039,37.54182795964989
2,25.729552846666603,1.3425463336335226,199.72351269303897
6,40.10650617801319,3.737989991712317,80.01794258832166
5,57.05292568773842,7.60002343966044,14.276542592125733
2,48.130446505500544,7.790300041001978,207.7561443585656
9,35.9846649565619,1.1716855204890786,163.16986061484332
2,41.00922446379663,8.809414614589,95.98955258009237
10,20.713514080735315,8.605529126528342,0.0
1,51.233944729913574,1.8450228117472385,164.11156162728952
3,28.46246860425446,6.4097174790826985,56.26830536564976
1,52.80440950355615,9.24412405011588,181.78313192170828
10,31.405654489534555,4.306493365196084,1.6855015452106643
5,34.01621825414328,6.239519588315496,65.72812699324099
3,56.34292250129752,6.918653160997668,86.41341308826156
5,47.66610461618061,8.105580757926688,10.839338479147406
5,53.01472731652362,6.279443573790215,111.08336229374162
5,25.026703437359338,1.051671796510508,163.54625839929867
7,25.19032134477723,8.877655269488264,0.08525449110862837
6,59.05926332959839,4.204340529318978,82.71054360903855
8,20.142453598666336,9.376689800592462,0.0
5,42.62056912578122,5.106326223388341,20.072685228703495
5,46.66840243357331,3.926854199153326,125.07406530887798
9,38.969160335593784,7.366779944918404,0.0
4,37.757600252177355,7.6977113602478795,98.29585433357995
5,30.014868423780975,4.053607338915655,70.72739495560681
6,33.45051360219064,7.981630980690712,7.590335555191829
8,20.223022934879182,3.2590767168711907,5.969817099692472
2,49.672144467841065,2.2777520302520458,166.3589640993241
9,43.10016829428318,3.6103291964173243,35.66096238622577
10,31.543246692887237,6.764413703189502,0.0
4,23.41568496344779,6.241022594925476,22.050197517882474
1,42.36110401910233,5.2498138584145995,207.6527761222622
7,54.410911100244036,6.305294878458281,88.01165832879272
8,24.374710480337743,8.112453934329633,0.0
8,21.097818100625293,8.511391211449478,0.0
1,54.90651151374636,3.9878746042329607,192.72869667906343
10,23.466235191773556,7.384865269342875,0.0
9,47.69662889506238,8.258480040124581,0.12774533129437535
8,26.994247768339058,6.857224126965933,0.0
9,52.298097797956686,8.23379494102615,0.709159838764496
3,34.51162151886874,8.274244785090895,70.38696845390005
8,49.62942197903,8.04250950821357,16.950932165310125
5,31.93319234585179,1.8742725414334207,148.77419588462683
1,29.620232122187335,3.912844568455606,154.48521316421056
2,26.278763651987234,6.731308701890481,133.81987600212318
6,37.156998606844496,4.674175130192793,51.842673320051105
3,23.13076982933707,3.042927334697996,105.56368510604939
8,56.105506511271656,7.766056569046016,5.909287313259004
6,45.96522534799476,2.074600581354348,148.5759534144288
2,53.62208925348518,3.510462180325476,189.18431209017666
5,59.87765428385547,1.8688601973841057,146.63416092788935
7,52.87735698481495,1.1890382130108939,203.38430151588943
4,42.41461275664297,8.658933403034633,33.4750460301311
4,20.86202998893489,1.9549483236020935,150.23167479277868
4,36.58838502747885,9.466656621561924,25.85955733764289
10,48.22118677353143,8.330199355977504,3.918909284937698
2,58.937147695019064,3.181151462875831,164.22160567661507
5,49.796952459486505,6.310586732621706,56.323068836304905
9,35.341889089073604,4.519803241953857,2.378317540793854
2,53.00682486625834,6.093777300068359,106.10423695566668
4,43.562816704002124,1.486671680775032,167.63154172171673
3,35.81117614135937,8.218766453667902,60.88140882789064
9,35.36532458363721,2.047902243377539,82.29434537964073
4,36.27192539355335,5.674169493930282,73.1987189939842
2,56.33389388146615,8.411993944400876,189.6223976844925
4,34.24808436946792,6.422461334098173,39.805267194202756
6,42.966155642671616,9.654086103499052,0.8987427834576351
3,40.11516477978638,8.49743186210532,91.82431412652296
2,37.45036057079872,5.6121100654437175,145.30985467881888
5,36.42356682256448,9.776903694665576,0.06179208460691215
7,45.48400866903992,2.8462972212659783,90.0059466470965
10,47.66208006504761,6.669196617316395,8.972725367444042
6,22.872387905109086,4.462770326221367,6.974831334763537
10,51.419843741635745,7.4271944555153455,11.357780458829067
6,24.933214716008894,6.5893544346380235,0.6232841314710651
1,23.046492832069795,3.344438889340526,145.37304117712682
3,54.52731890203147,4.7304654764261915,156.6316135091261
1,28.14390405883718,3.3211175400653223,247.48538634568195
4,56.672483272737956,3.2294442901925136,112.33381434376194
8,36.783170145569,4.208152446975227,7.770775869339676
3,38.815511454069856,5.665221022558879,87.85192336907399
4,22.096119370594735,3.6774220313489603,94.16206348218601
1,43.457331841152055,2.771533119156305,151.6673274625536
4,29.08919672727171,6.572926498062371,8.299345778668268
5,43.684888514419384,6.276380546885452,59.41906351622824
2,55.26763747362835,2.542617071153651,119.75292704917959
6,48.50160449420159,8.857525599684376,2.8846244457596906
8,29.93752849000495,2.317674687424173,95.88201450571395
9,20.95234487204914,1.4628804994232676,85.92220236446525
4,41.93225608263312,1.7956320086050848,167.59612061422246
7,47.07092060043481,2.703512057178773,133.71825732442173
2,31.87652356377802,9.453199408208196,90.86228677826642
8,56.37891921723807,4.746799720971188,69.27165273064404
9,39.520764475824464,8.42426874807241,0.46816373697436753
6,35.713573275208546,2.9070912506748883,94.08964702289367
10,36.34651964354926,7.669248130916603,0.0
7,45.42156954540698,4.042709550447768,47.33938487327274
9,38.86214349354074,2.707292278725773,98.86334851342515
1,53.87426166655837,3.691015744169892,263.82647389476386
2,43.36680766385831,4.210630996740218,185.86948223461937
10,40.804904468341526,9.984804208838261,0.0
10,22.24609978134515,5.753293926439995,0.0
5,41.926124792779255,8.865057758576015,3.8035908843133135
9,38.68961371740326,2.3946098440578556,59.72981795693861
2,24.676786835145272,4.369625559142718,156.12264222032266
1,57.48478734065961,8.911894443287775,185.83295966859302
4,20.218560857822652,5.278507182848079,8.095711254526561
8,47.14129464926688,7.275120428718299,2.200183694087557
6,52.645356182430525,1.1424944998905164,193.49979161171913
7,31.990899092822605,4.658847497686489,52.78165899706359
8,31.620495969250612,2.339513711030741,124.42500784674507
10,57.8978900829841,2.4793413608715835,164.64650324965965
2,30.532175430920265,9.209566840892906,131.32161464282063
8,44.0882900317352,8.30160635513985,0.03410453819681482
7,41.393372668707606,7.898896735728638,7.194295513828061
9,41.03768975428894,4.303189489512029,10.078960701417824
1,47.46621587758101,4.80779326151677,172.9488205141505
10,47.42728137565105,8.901134564604124,1.4840744238179526
5,30.35485784788227,1.1531342097375805,169.92713072765002
7,48.86960472843145,9.970546033933097,3.6377703896572324
3,52.66687188671766,1.0789786305959885,216.94695834549378
7,45.671297338588154,9.672420914291568,0.0030038021034689186
9,47.99070920593962,3.6739577863720707,77.05254713748695
10,29.134090767936055,7.8015211921003855,0.031038054117278214
5,28.8423893055041,2.869125333621512,107.84572159414361
5,51.44506150409852,5.419950328065683,142.9299120661501
7,21.297466132356817,3.8503970263561924,1.3973264046953504
4,56.830454216035015,1.2210299899707708,193.3190813991187
5,58.17737761329434,9.686932579730975,73.20813004410503
9,25.763037252692563,3.2946382325770727,13.258317470682616
2,57.18896304059533,1.2310300692178013,167.13774938160932
7,31.001050034873003,7.093577100470409,0.08910168121091644
2,33.88357393718,3.5485154342895324,173.55206560829365
8,23.885673940295327,5.441466366737587,0.29680881923695046
2,39.92688747651927,5.186617546692997,98.39399093072643
8,59.88520972927787,1.0550881660289682,175.69765249063255
10,49.19974583363858,7.663244627504014,0.1552755339521862
5,32.2538294243364,3.068212080550344,95.06165526044705
10,55.13067199753438,6.936818946222796,0.0
8,32.30234640481453,1.3940266037070437,120.6704906343163
10,44.409954270850534,9.573882346938955,0.0
4,37.01377717479234,9.659577118119184,10.766153692025203
9,59.4631671541863,4.762470649522029,62.45884009347513
2,55.71330858376326,7.104021396972005,146.4921671051523
3,26.525913799336646,9.691136762732652,18.614556759034187
9,30.77571876993291,1.9849402293824607,65.93994335650832
2,28.618736077460134,3.0949177674922064,230.39418320465623
10,57.60676398875967,1.6654706601114506,151.02213390938763
1,49.82525524161582,5.608767354243447,113.44838673404072
4,39.28102275911503,4.664067948653671,61.95192247932699
2,58.18270841454117,9.976952743894401,143.20131262569362
3,26.331209396680734,6.5908451300683115,67.32113652895207
7,58.595950741434024,9.275557581791347,16.082741120114108
3,56.17817562561473,4.175618305382427,199.909125885536
9,21.51982017245057,9.868961554737377,0.0
5,26.056465917873062,3.8310976715482625,41.17709980126127
2,46.73871400707658,7.872112322308743,100.09050179728199
8,35.85415100068528,6.332747943578128,1.8189306314273757
4,43.073189465368394,2.2785426330037537,146.17951078986724
6,56.121686483726585,3.3112927323895525,87.17487449714402
5,49.665189550191904,6.711121291109608,70.25314383757248
2,59.4779934757028,5.459132847127768,131.69957354255612
2,25.771195465622597,7.076937061916157,105.74967134945587
1,57.08743986043815,7.923740617487999,130.18821650479225
10,36.70323087863334,4.005426387349812,2.907716022252644
9,45.78099478531804,3.8744107819188964,31.83321597160709
6,50.2626009888872,8.932108067612738,3.466782368630805
5,54.1754676158406,7.556993569052633,67.7595994040842
9,51.82649316691096,9.597107433373825,0.0
6,23.444916502013502,9.462499019689352,0.0
7,40.41536197110475,6.640256392350775,6.860530507694142
10,42.80750102714555,5.4695945923560885,0.9491938209536589
10,58.750286194807884,2.5527691773499295,83.25486532866928
10,38.59762925181613,7.0125476727306975,0.007606180443734791
10,20.21603896233958,4.106812159990239,0.0
4,52.56186681885309,1.6839153614747802,170.7811706476652
7,39.0274598872648,1.3609041274453937,169.00909299462487
6,22.385243906959,6.048524164110402,2.9543629810894916
3,28.431356840810228,4.279173400428016,153.45062686291325
1,50.19741168679211,4.552768872361243,164.67934152273236
7,53.596071960574925,1.948104713497957,121.26622577914306
8,49.37153266299234,8.760994440334478,0.15233664341196043
2,21.907373094088506,4.652247719128102,108.982405380739
6,49.679098098625595,6.633425803805483,20.62842871068205
2,27.613237299020312,4.315160863067749,156.94904414010566
2,52.483947774353425,3.2469601771190866,172.00265043946746
4,28.711484156109112,6.956701349682466,8.696822223528457
2,26.965237250018802,7.098399132102931,105.06254342326
9,22.002031140773465,4.449253330387251,0.0910772630052225
8,55.47177150911981,1.2323680718389856,142.34719713906276
9,32.96191072344877,2.3005905741701858,54.79996397024727
6,39.852186252983586,9.348549411869186,3.8259970987564254
9,25.457461823321847,6.903274702122774,0.0
2,57.866301234211534,1.7670274783097644,225.32569592796958
1,40.281715891841884,4.240579722055507,196.10804313649402
9,36.98100289283458,4.421283423000369,0.13801318514896144
2,30.231969256633242,4.755526558713207,153.51359884616403
5,21.390934932459622,8.561099869915676,0.0
6,21.860147156109168,6.1711785872850795,3.146543456417909
5,27.066309369194876,1.5832991684977764,132.43614158896875
2,58.47487784584168,5.405136925901045,164.03504694396506
7,30.682945763804863,1.6925363352501002,119.07078323176484
6,21.793744393725746,4.38428128459533,5.690812555260266
10,47.944812015365,3.987695787918694,24.024501610016845
7,53.81094906130897,9.815355678127704,7.9080525222602835
5,44.03596966225136,2.6639759644014736,142.3160383068214
3,28.593288776202325,3.6221201996714183,114.55533016815859
9,56.026280883541105,3.998328855820864,48.153569443972124
7,28.451818684138566,1.2603872093933555,187.04614349106626
2,25.015865132406987,2.976801335668384,134.70159673622376
10,30.848474952633516,2.5158651758308768,45.48438295466912
3,36.37761095558178,3.5038988702984724,120.8235001831513
7,58.639809704424025,9.987503791204263,13.634355320808806
2,54.28586285242817,5.349349686080712,179.47906696039968
1,33.66165800759133,8.425443479999755,190.8076454992681
10,20.20962363674014,4.618589867231499,0.0
7,35.34120360941957,5.100180546986328,19.789565915472284
1,54.151806291781114,7.603203745331885,161.72694501940643
2,41.02629724690743,4.388528431751858,135.55618218858154
5,26.31239437016994,4.7633208956388735,49.26497009703036
6,40.545258940977206,3.4602431415766843,101.03522599587706
5,44.00800710334119,4.471206004225821,59.03389099306347
8,36.64709369958544,9.27616134185705,0.042476675296040226
9,45.939166475436764,6.273798517468413,9.274052587807605
8,39.174507018305064,5.693841195490337,17.8030910989751
9,54.08029459382197,5.539781024674214,37.501704377295304
10,42.352069203486074,2.8821584877539768,32.61617565523837
5,33.14264312048698,4.125441264940184,67.52143751566044
2,37.19098887591132,5.404280820592584,179.4321985584195
8,45.921180126476614,8.277251166676828,0.0
3,46.12683581686117,9.84897211757597,33.28376701503718
3,59.721236268683946,5.141651882981839,164.49689961308403
6,39.573283498104686,9.340215764239307,0.1848099098198132
7,58.6462472810886,5.87779622445229,74.32284650225272
10,41.20824215557431,2.940629431054202,61.20758380800635
8,44.2596425898389,9.76649724094528,0.0
8,22.61936983638357,5.456557416655737,0.013737497773284346
4,29.04215593513066,5.383762598375462,104.85597305941451
5,29.325787941823044,4.918364184341182,13.688485071280823
9,34.20460210742233,6.522435741471478,0.3493231668082534
7,51.744261592366385,8.441852780055259,1.1213310090722126
8,44.48979110569342,9.877532591778893,3.8486274711101784
3,25.448515361784906,8.859614348601056,4.3311021076168705
8,38.46490396441702,3.111938202187687,76.03318265484751
1,27.253799827065546,2.272225583304847,174.6539372582016
10,59.30313171463797,8.858037149901316,0.7849436327588465
10,28.84627551993159,8.510432607203018,0.0
3,39.63067406261399,6.254842246842811,97.27909372280087
4,20.062833066368032,9.9658392525186,0.0350920314541763
10,22.875955061541546,4.572950782223016,0.0
3,25.21464381399373,1.3099926065614351,202.31166226851022
3,47.53781073299023,3.061726704920745,155.37893490753328
6,37.2796095528016,4.283552677350004,94.66121645568903
6,59.04276045656759,3.672263705109511,105.00944254862424
8,57.258474012428636,3.1414742172250234,116.10536043725241
1,58.124504247702305,2.4488106958903755,237.21115885440656
9,46.08978867319407,9.630551837328623,0.0
3,38.47143263448372,9.89381097392139,3.9241453544665306
5,24.27995155248942,1.5918064492631387,156.32937979447988
10,36.89755453501901,9.063254324659148,0.0
4,41.55211286336835,1.1882651123331331,209.11500837307582
5,42.49818973412795,4.353238686830549,87.36846209824877
1,44.43764894578078,4.794825884273616,185.62491039837596
9,50.53196721456068,5.767616478126312,12.941784545928835
6,20.949657708780585,5.644902394787357,0.051309048142092646
